userId,movieId,rating,timestamp,title,genres
2.0,122882,5.0,1445715272.0,,
2.0,131724,5.0,1445714851.0,,
3.0,31,0.5,1306463578.0,,
3.0,527,0.5,1306464275.0,,
3.0,647,0.5,1306463619.0,,
3.0,688,0.5,1306464228.0,,
3.0,720,0.5,1306463595.0,,
3.0,849,5.0,1306463611.0,,
3.0,914,0.5,1306463567.0,,
3.0,1093,0.5,1306463627.0,,
3.0,1124,0.5,1306464216.0,,
3.0,1263,0.5,1306463569.0,,
3.0,1272,0.5,1306463624.0,,
3.0,1275,3.5,1306463323.0,,
3.0,1302,0.5,1306464189.0,,
3.0,1371,3.0,1306463561.0,,
3.0,1587,4.5,1306464003.0,,
3.0,2018,0.5,1306464175.0,,
3.0,2080,0.5,1306463572.0,,
3.0,2090,0.5,1306464261.0,,
3.0,2105,2.0,1306463559.0,,
3.0,2288,4.0,1306463631.0,,
3.0,2424,0.5,1306464293.0,,
3.0,2851,5.0,1306463925.0,,
3.0,3024,4.5,1306464054.0,,
3.0,3210,0.5,1306463638.0,,
3.0,3703,5.0,1306463603.0,,
3.0,3949,0.5,1306464245.0,,
3.0,4518,5.0,1306463770.0,,
3.0,5048,0.5,1306464284.0,,
3.0,5181,5.0,1306463718.0,,
3.0,5746,5.0,1306463708.0,,
3.0,5764,4.5,1306464021.0,,
3.0,5919,5.0,1306463825.0,,
3.0,6238,0.5,1306464204.0,,
3.0,6835,5.0,1306463670.0,,
3.0,7899,4.5,1306464036.0,,
3.0,7991,5.0,1306463684.0,,
3.0,26409,4.5,1306463993.0,,
3.0,70946,5.0,1306463815.0,,
3.0,72378,0.5,1306464164.0,,
4.0,21,3.0,986935199.0,,
4.0,32,2.0,945173447.0,,
4.0,45,3.0,986935047.0,,
4.0,47,2.0,945173425.0,,
4.0,52,3.0,964622786.0,,
4.0,58,3.0,964538444.0,,
4.0,106,4.0,986848784.0,,
4.0,125,5.0,964622758.0,,
4.0,126,1.0,986848920.0,,
4.0,162,5.0,945078571.0,,
4.0,171,3.0,945078428.0,,
4.0,176,5.0,964622565.0,,
4.0,190,2.0,945079259.0,,
4.0,215,5.0,945079078.0,,
4.0,222,1.0,945629040.0,,
4.0,232,5.0,964622684.0,,
4.0,235,2.0,945173513.0,,
4.0,247,3.0,986848894.0,,
4.0,260,5.0,945079259.0,,
4.0,265,5.0,964538468.0,,
4.0,296,1.0,945173350.0,,
4.0,319,5.0,945079182.0,,
4.0,342,5.0,964538500.0,,
4.0,345,4.0,945629063.0,,
4.0,348,4.0,964622786.0,,
4.0,351,3.0,986934901.0,,
4.0,357,3.0,964623306.0,,
4.0,368,4.0,945078690.0,,
4.0,417,2.0,945078467.0,,
4.0,441,1.0,986934915.0,,
4.0,450,2.0,986848828.0,,
4.0,457,5.0,945079259.0,,
4.0,475,5.0,945174290.0,,
4.0,492,5.0,945079872.0,,
4.0,509,1.0,945079106.0,,
4.0,538,5.0,945078636.0,,
4.0,539,1.0,964538832.0,,
4.0,553,2.0,945079301.0,,
4.0,588,4.0,945079670.0,,
4.0,593,5.0,964539986.0,,
4.0,595,3.0,986848609.0,,
4.0,599,2.0,945078587.0,,
4.0,608,5.0,964540008.0,,
4.0,648,3.0,945079906.0,,
4.0,708,4.0,986935230.0,,
4.0,759,3.0,945078601.0,,
4.0,800,4.0,945079106.0,,
4.0,892,4.0,964622714.0,,
4.0,898,5.0,964623347.0,,
4.0,899,4.0,945079653.0,,
4.0,902,4.0,945078446.0,,
4.0,904,4.0,945079837.0,,
4.0,908,5.0,945173902.0,,
4.0,910,5.0,945173989.0,,
4.0,912,5.0,945173902.0,,
4.0,914,5.0,945079670.0,,
4.0,919,5.0,945079521.0,,
4.0,920,5.0,945173602.0,,
4.0,930,5.0,964538571.0,,
4.0,937,3.0,986849085.0,,
4.0,1025,4.0,945079232.0,,
4.0,1046,5.0,945173654.0,,
4.0,1057,3.0,964540578.0,,
4.0,1060,2.0,986934819.0,,
4.0,1073,4.0,945079483.0,,
4.0,1077,5.0,945173692.0,,
4.0,1079,2.0,945078946.0,,
4.0,1080,5.0,986934696.0,,
4.0,1084,5.0,945079259.0,,
4.0,1086,5.0,964539723.0,,
4.0,1094,3.0,964538500.0,,
4.0,1103,5.0,964539723.0,,
4.0,1136,5.0,986934625.0,,
4.0,1179,4.0,964539180.0,,
4.0,1183,1.0,964778513.0,,
4.0,1188,5.0,964538500.0,,
4.0,1196,5.0,964538763.0,,
4.0,1197,5.0,964538763.0,,
4.0,1198,3.0,964538728.0,,
4.0,1199,2.0,945078967.0,,
4.0,1203,5.0,945174025.0,,
4.0,1211,1.0,964539205.0,,
4.0,1213,4.0,945079729.0,,
4.0,1219,4.0,964539961.0,,
4.0,1225,4.0,964539326.0,,
4.0,1250,5.0,945174008.0,,
4.0,1259,4.0,964538728.0,,
4.0,1265,4.0,964622684.0,,
4.0,1266,4.0,986849037.0,,
4.0,1279,2.0,986934832.0,,
4.0,1282,5.0,945079653.0,,
4.0,1283,5.0,945078690.0,,
4.0,1288,4.0,945079653.0,,
4.0,1291,4.0,964538763.0,,
4.0,1304,3.0,945078467.0,,
4.0,1391,1.0,945173766.0,,
4.0,1449,5.0,945079767.0,,
4.0,1466,4.0,945173492.0,,
4.0,1500,4.0,964622830.0,,
4.0,1517,4.0,945079790.0,,
4.0,1580,3.0,986935244.0,,
4.0,1597,1.0,945079906.0,,
4.0,1617,2.0,945079837.0,,
4.0,1641,4.0,964622758.0,,
4.0,1704,1.0,945629015.0,,
4.0,1719,4.0,945079956.0,,
4.0,1732,4.0,945079889.0,,
4.0,1733,5.0,945079143.0,,
4.0,1734,3.0,964539357.0,,
4.0,1834,5.0,945174134.0,,
4.0,1860,2.0,986849001.0,,
4.0,1883,4.0,964622642.0,,
4.0,1885,3.0,964622617.0,,
4.0,1892,2.0,964539431.0,,
4.0,1895,4.0,945629179.0,,
4.0,1907,3.0,964540505.0,,
4.0,1914,4.0,964622714.0,,
4.0,1916,1.0,986934786.0,,
4.0,1923,3.0,986934870.0,,
4.0,1947,5.0,945079653.0,,
4.0,1966,2.0,964622684.0,,
4.0,1967,5.0,945078967.0,,
4.0,1968,4.0,986934786.0,,
4.0,2019,2.0,945078690.0,,
4.0,2076,4.0,945079052.0,,
4.0,2078,5.0,945079521.0,,
4.0,2109,4.0,986935016.0,,
4.0,2145,3.0,986935328.0,,
4.0,2150,5.0,986934738.0,,
4.0,2174,5.0,964539855.0,,
4.0,2186,5.0,945174008.0,,
4.0,2203,4.0,945079729.0,,
4.0,2204,5.0,964540008.0,,
4.0,2282,1.0,945629238.0,,
4.0,2324,1.0,964622590.0,,
4.0,2336,2.0,964538964.0,,
4.0,2351,4.0,945078467.0,,
4.0,2359,4.0,964622590.0,,
4.0,2390,5.0,945079164.0,,
4.0,2395,3.0,964623306.0,,
4.0,2406,4.0,986935302.0,,
4.0,2467,4.0,945079858.0,,
4.0,2571,1.0,945173385.0,,
4.0,2583,5.0,945078863.0,,
4.0,2599,5.0,964622684.0,,
4.0,2628,1.0,986848894.0,,
4.0,2683,4.0,945079790.0,,
4.0,2692,5.0,945079013.0,,
4.0,2712,2.0,945078542.0,,
4.0,2762,4.0,964539986.0,,
4.0,2763,1.0,964778621.0,,
4.0,2770,2.0,945173553.0,,
4.0,2791,5.0,964539628.0,,
4.0,2843,5.0,945078814.0,,
4.0,2858,5.0,964539140.0,,
4.0,2874,4.0,986935016.0,,
4.0,2921,4.0,945078708.0,,
4.0,2926,5.0,986934870.0,,
4.0,2959,2.0,945078528.0,,
4.0,2973,2.0,945078946.0,,
4.0,2997,4.0,986848610.0,,
4.0,3033,4.0,986936200.0,,
4.0,3044,5.0,945079920.0,,
4.0,3060,4.0,986934884.0,,
4.0,3079,3.0,964778197.0,,
4.0,3083,5.0,964622487.0,,
4.0,3160,4.0,964539121.0,,
4.0,3175,1.0,964538930.0,,
4.0,3176,4.0,964539771.0,,
4.0,3204,4.0,964539828.0,,
4.0,3255,4.0,964623306.0,,
4.0,3317,4.0,986934498.0,,
4.0,3358,3.0,964622758.0,,
4.0,3365,5.0,964538329.0,,
4.0,3386,4.0,964539395.0,,
4.0,3408,4.0,986849238.0,,
4.0,3481,2.0,964538243.0,,
4.0,3489,1.0,986848908.0,,
4.0,3508,5.0,964538351.0,,
4.0,3538,2.0,986849212.0,,
4.0,3591,1.0,986935199.0,,
4.0,3788,3.0,964539085.0,,
4.0,3809,3.0,986936207.0,,
4.0,3851,5.0,986849180.0,,
4.0,3897,4.0,986934465.0,,
4.0,3911,3.0,986849149.0,,
4.0,3967,4.0,986849164.0,,
4.0,3996,4.0,986849130.0,,
4.0,4002,3.0,986934819.0,,
4.0,4014,1.0,986849254.0,,
4.0,4020,3.0,986848856.0,,
4.0,4021,4.0,986849180.0,,
4.0,4027,3.0,986849201.0,,
4.0,4029,3.0,986849226.0,,
4.0,4033,4.0,986849149.0,,
4.0,4034,5.0,986848753.0,,
4.0,4074,3.0,986848665.0,,
4.0,4121,4.0,986934901.0,,
4.0,4144,3.0,986848685.0,,
4.0,4166,3.0,986848700.0,,
4.0,4226,2.0,1007569424.0,,
4.0,4239,5.0,986848685.0,,
4.0,4246,4.0,1007574542.0,,
4.0,4252,3.0,1007569465.0,,
4.0,4260,2.0,1007569424.0,,
4.0,4273,4.0,1007574470.0,,
4.0,4308,1.0,1007569465.0,,
4.0,4347,4.0,1007569586.0,,
4.0,4381,3.0,1007574509.0,,
4.0,4641,1.0,1007569586.0,,
4.0,4741,3.0,1007574532.0,,
4.0,4765,5.0,1007569445.0,,
4.0,4881,3.0,1007569445.0,,
4.0,4896,4.0,1007574532.0,,
4.0,4902,4.0,1007569465.0,,
4.0,4967,5.0,1007569424.0,,
5.0,1,4.0,847434962.0,,
5.0,21,4.0,847435238.0,,
5.0,34,4.0,847434881.0,,
5.0,36,4.0,847435292.0,,
5.0,39,3.0,847434961.0,,
5.0,50,4.0,847434881.0,,
5.0,58,5.0,847435238.0,,
5.0,110,4.0,847434880.0,,
5.0,150,3.0,847434748.0,,
5.0,153,3.0,847434802.0,,
5.0,232,4.0,847435292.0,,
5.0,247,5.0,847435337.0,,
5.0,253,3.0,847435292.0,,
5.0,261,4.0,847435238.0,,
5.0,265,3.0,847435129.0,,
5.0,266,1.0,847435311.0,,
5.0,290,5.0,847435311.0,,
5.0,296,5.0,847434748.0,,
5.0,300,3.0,847435337.0,,
5.0,316,2.0,847434832.0,,
5.0,318,3.0,847434880.0,,
5.0,344,3.0,847434802.0,,
5.0,349,3.0,847434832.0,,
5.0,357,2.0,847435238.0,,
5.0,364,3.0,847434882.0,,
5.0,367,4.0,847435129.0,,
5.0,380,2.0,847434748.0,,
5.0,410,3.0,847435292.0,,
5.0,457,4.0,847434801.0,,
5.0,474,4.0,847435337.0,,
5.0,475,5.0,847435311.0,,
5.0,515,3.0,847435129.0,,
5.0,527,5.0,847434960.0,,
5.0,531,4.0,847435258.0,,
5.0,534,3.0,847435311.0,,
5.0,588,4.0,847434801.0,,
5.0,589,3.0,847435258.0,,
5.0,590,5.0,847434747.0,,
5.0,592,3.0,847434747.0,,
5.0,594,5.0,847435238.0,,
5.0,595,5.0,847434832.0,,
5.0,596,5.0,847435292.0,,
5.0,597,3.0,847434962.0,,
5.0,608,3.0,847435258.0,,
6.0,2,4.0,845553522.0,,
6.0,3,5.0,845554296.0,,
6.0,4,3.0,845554349.0,,
6.0,5,5.0,845553938.0,,
6.0,6,4.0,845553757.0,,
6.0,7,4.0,845554264.0,,
6.0,8,3.0,845555281.0,,
6.0,10,3.0,845553253.0,,
6.0,11,4.0,845553489.0,,
6.0,13,3.0,845555588.0,,
6.0,15,4.0,845554505.0,,
6.0,16,4.0,845553819.0,,
6.0,17,4.0,845553559.0,,
6.0,19,2.0,845553382.0,,
6.0,21,2.0,845553382.0,,
6.0,22,5.0,845553875.0,,
6.0,24,4.0,845554397.0,,
6.0,25,3.0,845553695.0,,
6.0,26,4.0,845555362.0,,
6.0,27,3.0,845555402.0,,
6.0,31,3.0,845553819.0,,
6.0,32,4.0,845553426.0,,
6.0,34,4.0,845553354.0,,
6.0,36,5.0,845553726.0,,
6.0,41,4.0,845554962.0,,
6.0,43,4.0,845555607.0,,
6.0,45,3.0,845553907.0,,
6.0,46,4.0,845554551.0,,
6.0,47,4.0,845553317.0,,
6.0,50,1.0,845553381.0,,
6.0,54,4.0,845555402.0,,
6.0,60,4.0,845554263.0,,
6.0,61,4.0,845555454.0,,
6.0,62,4.0,845553660.0,,
6.0,65,3.0,845555070.0,,
6.0,66,3.0,845555151.0,,
6.0,76,4.0,845555317.0,,
6.0,79,3.0,845554907.0,,
6.0,86,5.0,845556131.0,,
6.0,87,3.0,845555300.0,,
6.0,88,2.0,845555694.0,,
6.0,89,4.0,845555124.0,,
6.0,92,4.0,845555454.0,,
6.0,93,4.0,845554584.0,,
6.0,95,4.0,845553559.0,,
6.0,100,3.0,845555151.0,,
6.0,102,1.0,845555436.0,,
6.0,104,4.0,845554349.0,,
6.0,105,3.0,845553757.0,,
6.0,110,5.0,845553283.0,,
6.0,112,4.0,845553994.0,,
6.0,113,3.0,845556257.0,,
6.0,126,3.0,845555342.0,,
6.0,135,3.0,845554987.0,,
6.0,140,3.0,845555024.0,,
6.0,141,4.0,845553586.0,,
6.0,145,4.0,845553966.0,,
6.0,146,4.0,845555607.0,,
6.0,150,4.0,845553110.0,,
6.0,151,4.0,845553586.0,,
6.0,153,3.0,845553146.0,,
6.0,158,4.0,845553660.0,,
6.0,159,3.0,845555006.0,,
6.0,160,5.0,845553457.0,,
6.0,161,3.0,845553253.0,,
6.0,163,3.0,845553907.0,,
6.0,165,3.0,845553146.0,,
6.0,168,5.0,845553695.0,,
6.0,170,3.0,845554263.0,,
6.0,171,3.0,845555402.0,,
6.0,174,3.0,845554479.0,,
6.0,177,3.0,845554931.0,,
6.0,179,1.0,845555362.0,,
6.0,180,2.0,845555006.0,,
6.0,181,3.0,845553938.0,,
6.0,185,3.0,845553283.0,,
6.0,186,3.0,845553619.0,,
6.0,189,3.0,845556241.0,,
6.0,191,2.0,845554931.0,,
6.0,195,4.0,845554455.0,,
6.0,196,3.0,845553586.0,,
6.0,201,3.0,845556290.0,,
6.0,204,3.0,845553619.0,,
6.0,205,3.0,845555477.0,,
6.0,207,4.0,845554024.0,,
6.0,208,3.0,845553253.0,,
6.0,209,3.0,845556106.0,,
6.0,210,4.0,845556310.0,,
6.0,212,4.0,845556181.0,,
6.0,216,4.0,845554099.0,,
6.0,217,3.0,845555382.0,,
6.0,218,2.0,845553994.0,,
6.0,219,3.0,845556131.0,,
6.0,222,4.0,845554024.0,,
6.0,224,3.0,845553794.0,,
6.0,225,4.0,845553381.0,,
6.0,230,5.0,845553966.0,,
6.0,231,3.0,845553174.0,,
6.0,234,2.0,845554176.0,,
6.0,236,4.0,845553559.0,,
6.0,237,4.0,845553875.0,,
6.0,239,3.0,845554987.0,,
6.0,240,3.0,845555571.0,,
6.0,243,3.0,845555588.0,,
6.0,248,5.0,845554263.0,,
6.0,250,4.0,845555588.0,,
6.0,251,3.0,845556257.0,,
6.0,252,4.0,845553619.0,,
6.0,253,3.0,845553283.0,,
6.0,254,3.0,845555655.0,,
6.0,256,3.0,845553726.0,,
6.0,257,5.0,845554176.0,,
6.0,258,3.0,845555172.0,,
6.0,261,4.0,845553695.0,,
6.0,262,5.0,845554551.0,,
6.0,265,3.0,845553726.0,,
6.0,266,3.0,845553457.0,,
6.0,267,3.0,845554376.0,,
6.0,270,3.0,845555172.0,,
6.0,271,4.0,845555249.0,,
6.0,273,3.0,845553875.0,,
6.0,274,4.0,845555151.0,,
6.0,276,4.0,845553907.0,,
6.0,277,5.0,845553844.0,,
6.0,279,3.0,845555436.0,,
6.0,281,4.0,845554320.0,,
6.0,282,3.0,845553522.0,,
6.0,288,2.0,845553283.0,,
6.0,289,3.0,845554455.0,,
6.0,291,3.0,845555571.0,,
6.0,292,4.0,845553253.0,,
6.0,293,3.0,845553660.0,,
6.0,296,2.0,845553110.0,,
6.0,302,3.0,845555436.0,,
6.0,303,3.0,845554099.0,,
6.0,304,4.0,845555546.0,,
6.0,310,3.0,845556119.0,,
6.0,312,1.0,845555151.0,,
6.0,313,3.0,845555546.0,,
6.0,314,5.0,845554603.0,,
6.0,315,4.0,845553522.0,,
6.0,316,5.0,845553174.0,,
6.0,317,4.0,845553457.0,,
6.0,318,5.0,845553200.0,,
6.0,327,1.0,845554062.0,,
6.0,329,4.0,845553200.0,,
6.0,330,3.0,845555071.0,,
6.0,332,3.0,845555046.0,,
6.0,333,5.0,845553757.0,,
6.0,336,3.0,845556223.0,,
6.0,337,5.0,845553586.0,,
6.0,339,4.0,845553253.0,,
6.0,340,4.0,845555265.0,,
6.0,342,3.0,845553938.0,,
6.0,343,3.0,845555172.0,,
6.0,344,3.0,845553146.0,,
6.0,347,3.0,845555300.0,,
6.0,348,3.0,845553938.0,,
6.0,349,5.0,845553146.0,,
6.0,350,5.0,845553489.0,,
6.0,351,4.0,845554455.0,,
6.0,352,3.0,845555382.0,,
6.0,353,4.0,845553726.0,,
6.0,354,4.0,845555402.0,,
6.0,355,4.0,845553819.0,,
6.0,356,5.0,845553200.0,,
6.0,357,3.0,845553457.0,,
6.0,358,3.0,845555265.0,,
6.0,359,3.0,845556412.0,,
6.0,360,3.0,845555094.0,,
6.0,361,4.0,845554376.0,,
6.0,362,3.0,845553994.0,,
6.0,364,5.0,845553317.0,,
6.0,366,3.0,845554962.0,,
6.0,367,4.0,845553317.0,,
6.0,368,5.0,845553726.0,,
6.0,370,4.0,845553794.0,,
6.0,371,3.0,845554141.0,,
6.0,374,3.0,845554296.0,,
6.0,377,5.0,845553317.0,,
6.0,378,3.0,845554987.0,,
6.0,380,4.0,845553110.0,,
6.0,381,3.0,845553994.0,,
6.0,382,3.0,845554397.0,,
6.0,383,3.0,845554320.0,,
6.0,405,3.0,845554603.0,,
6.0,410,3.0,845553354.0,,
6.0,412,3.0,845554505.0,,
